"","row_id","num_reps","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file"
"37",37,7,100,250,0.1,0,"Ancient","exp2_00250_0100_007_0.1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_0.1_0_Ancient/exp2_00250_0100_007_0.1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_0.1_0_Ancient/exp2_00250_0100_007_0.1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_0.1_0_Ancient/exp2_00250_0100_007_0.1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_0.1_0_Ancient/exp2_00250_0100_007_0.1_0_Ancient_output_alignment.fa"
"38",38,8,100,250,0.1,0,"Ancient","exp2_00250_0100_008_0.1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_0.1_0_Ancient/exp2_00250_0100_008_0.1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_0.1_0_Ancient/exp2_00250_0100_008_0.1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_0.1_0_Ancient/exp2_00250_0100_008_0.1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_0.1_0_Ancient/exp2_00250_0100_008_0.1_0_Ancient_output_alignment.fa"
"39",39,9,100,250,0.1,0,"Ancient","exp2_00250_0100_009_0.1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_0.1_0_Ancient/exp2_00250_0100_009_0.1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_0.1_0_Ancient/exp2_00250_0100_009_0.1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_0.1_0_Ancient/exp2_00250_0100_009_0.1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_0.1_0_Ancient/exp2_00250_0100_009_0.1_0_Ancient_output_alignment.fa"
"40",40,10,100,250,0.1,0,"Ancient","exp2_00250_0100_010_0.1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_0.1_0_Ancient/exp2_00250_0100_010_0.1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_0.1_0_Ancient/exp2_00250_0100_010_0.1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_0.1_0_Ancient/exp2_00250_0100_010_0.1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_0.1_0_Ancient/exp2_00250_0100_010_0.1_0_Ancient_output_alignment.fa"
"41",41,1,10,250,1,0,"Ancient","exp2_00250_0010_001_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_1_0_Ancient/exp2_00250_0010_001_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_1_0_Ancient/exp2_00250_0010_001_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_1_0_Ancient/exp2_00250_0010_001_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_1_0_Ancient/exp2_00250_0010_001_1_0_Ancient_output_alignment.fa"
"42",42,2,10,250,1,0,"Ancient","exp2_00250_0010_002_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_1_0_Ancient/exp2_00250_0010_002_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_1_0_Ancient/exp2_00250_0010_002_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_1_0_Ancient/exp2_00250_0010_002_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_1_0_Ancient/exp2_00250_0010_002_1_0_Ancient_output_alignment.fa"
"43",43,3,10,250,1,0,"Ancient","exp2_00250_0010_003_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_1_0_Ancient/exp2_00250_0010_003_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_1_0_Ancient/exp2_00250_0010_003_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_1_0_Ancient/exp2_00250_0010_003_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_1_0_Ancient/exp2_00250_0010_003_1_0_Ancient_output_alignment.fa"
"44",44,4,10,250,1,0,"Ancient","exp2_00250_0010_004_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_1_0_Ancient/exp2_00250_0010_004_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_1_0_Ancient/exp2_00250_0010_004_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_1_0_Ancient/exp2_00250_0010_004_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_1_0_Ancient/exp2_00250_0010_004_1_0_Ancient_output_alignment.fa"
"45",45,5,10,250,1,0,"Ancient","exp2_00250_0010_005_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_1_0_Ancient/exp2_00250_0010_005_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_1_0_Ancient/exp2_00250_0010_005_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_1_0_Ancient/exp2_00250_0010_005_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_1_0_Ancient/exp2_00250_0010_005_1_0_Ancient_output_alignment.fa"
"46",46,6,10,250,1,0,"Ancient","exp2_00250_0010_006_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_1_0_Ancient/exp2_00250_0010_006_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_1_0_Ancient/exp2_00250_0010_006_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_1_0_Ancient/exp2_00250_0010_006_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_1_0_Ancient/exp2_00250_0010_006_1_0_Ancient_output_alignment.fa"
"47",47,7,10,250,1,0,"Ancient","exp2_00250_0010_007_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_1_0_Ancient/exp2_00250_0010_007_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_1_0_Ancient/exp2_00250_0010_007_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_1_0_Ancient/exp2_00250_0010_007_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_1_0_Ancient/exp2_00250_0010_007_1_0_Ancient_output_alignment.fa"
"48",48,8,10,250,1,0,"Ancient","exp2_00250_0010_008_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_1_0_Ancient/exp2_00250_0010_008_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_1_0_Ancient/exp2_00250_0010_008_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_1_0_Ancient/exp2_00250_0010_008_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_1_0_Ancient/exp2_00250_0010_008_1_0_Ancient_output_alignment.fa"
"49",49,9,10,250,1,0,"Ancient","exp2_00250_0010_009_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_1_0_Ancient/exp2_00250_0010_009_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_1_0_Ancient/exp2_00250_0010_009_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_1_0_Ancient/exp2_00250_0010_009_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_1_0_Ancient/exp2_00250_0010_009_1_0_Ancient_output_alignment.fa"
"50",50,10,10,250,1,0,"Ancient","exp2_00250_0010_010_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_1_0_Ancient/exp2_00250_0010_010_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_1_0_Ancient/exp2_00250_0010_010_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_1_0_Ancient/exp2_00250_0010_010_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_1_0_Ancient/exp2_00250_0010_010_1_0_Ancient_output_alignment.fa"
"51",51,1,20,250,1,0,"Ancient","exp2_00250_0020_001_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_1_0_Ancient/exp2_00250_0020_001_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_1_0_Ancient/exp2_00250_0020_001_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_1_0_Ancient/exp2_00250_0020_001_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_1_0_Ancient/exp2_00250_0020_001_1_0_Ancient_output_alignment.fa"
"52",52,2,20,250,1,0,"Ancient","exp2_00250_0020_002_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_1_0_Ancient/exp2_00250_0020_002_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_1_0_Ancient/exp2_00250_0020_002_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_1_0_Ancient/exp2_00250_0020_002_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_1_0_Ancient/exp2_00250_0020_002_1_0_Ancient_output_alignment.fa"
"53",53,3,20,250,1,0,"Ancient","exp2_00250_0020_003_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_1_0_Ancient/exp2_00250_0020_003_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_1_0_Ancient/exp2_00250_0020_003_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_1_0_Ancient/exp2_00250_0020_003_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_1_0_Ancient/exp2_00250_0020_003_1_0_Ancient_output_alignment.fa"
"54",54,4,20,250,1,0,"Ancient","exp2_00250_0020_004_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_1_0_Ancient/exp2_00250_0020_004_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_1_0_Ancient/exp2_00250_0020_004_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_1_0_Ancient/exp2_00250_0020_004_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_1_0_Ancient/exp2_00250_0020_004_1_0_Ancient_output_alignment.fa"
"55",55,5,20,250,1,0,"Ancient","exp2_00250_0020_005_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_1_0_Ancient/exp2_00250_0020_005_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_1_0_Ancient/exp2_00250_0020_005_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_1_0_Ancient/exp2_00250_0020_005_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_1_0_Ancient/exp2_00250_0020_005_1_0_Ancient_output_alignment.fa"
"56",56,6,20,250,1,0,"Ancient","exp2_00250_0020_006_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_1_0_Ancient/exp2_00250_0020_006_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_1_0_Ancient/exp2_00250_0020_006_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_1_0_Ancient/exp2_00250_0020_006_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_1_0_Ancient/exp2_00250_0020_006_1_0_Ancient_output_alignment.fa"
"57",57,7,20,250,1,0,"Ancient","exp2_00250_0020_007_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_1_0_Ancient/exp2_00250_0020_007_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_1_0_Ancient/exp2_00250_0020_007_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_1_0_Ancient/exp2_00250_0020_007_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_1_0_Ancient/exp2_00250_0020_007_1_0_Ancient_output_alignment.fa"
"58",58,8,20,250,1,0,"Ancient","exp2_00250_0020_008_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_1_0_Ancient/exp2_00250_0020_008_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_1_0_Ancient/exp2_00250_0020_008_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_1_0_Ancient/exp2_00250_0020_008_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_1_0_Ancient/exp2_00250_0020_008_1_0_Ancient_output_alignment.fa"
"59",59,9,20,250,1,0,"Ancient","exp2_00250_0020_009_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_1_0_Ancient/exp2_00250_0020_009_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_1_0_Ancient/exp2_00250_0020_009_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_1_0_Ancient/exp2_00250_0020_009_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_1_0_Ancient/exp2_00250_0020_009_1_0_Ancient_output_alignment.fa"
"60",60,10,20,250,1,0,"Ancient","exp2_00250_0020_010_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_1_0_Ancient/exp2_00250_0020_010_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_1_0_Ancient/exp2_00250_0020_010_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_1_0_Ancient/exp2_00250_0020_010_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_1_0_Ancient/exp2_00250_0020_010_1_0_Ancient_output_alignment.fa"
"61",61,1,50,250,1,0,"Ancient","exp2_00250_0050_001_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_1_0_Ancient/exp2_00250_0050_001_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_1_0_Ancient/exp2_00250_0050_001_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_1_0_Ancient/exp2_00250_0050_001_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_1_0_Ancient/exp2_00250_0050_001_1_0_Ancient_output_alignment.fa"
"62",62,2,50,250,1,0,"Ancient","exp2_00250_0050_002_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_1_0_Ancient/exp2_00250_0050_002_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_1_0_Ancient/exp2_00250_0050_002_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_1_0_Ancient/exp2_00250_0050_002_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_1_0_Ancient/exp2_00250_0050_002_1_0_Ancient_output_alignment.fa"
"63",63,3,50,250,1,0,"Ancient","exp2_00250_0050_003_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_1_0_Ancient/exp2_00250_0050_003_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_1_0_Ancient/exp2_00250_0050_003_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_1_0_Ancient/exp2_00250_0050_003_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_1_0_Ancient/exp2_00250_0050_003_1_0_Ancient_output_alignment.fa"
"64",64,4,50,250,1,0,"Ancient","exp2_00250_0050_004_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_1_0_Ancient/exp2_00250_0050_004_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_1_0_Ancient/exp2_00250_0050_004_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_1_0_Ancient/exp2_00250_0050_004_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_1_0_Ancient/exp2_00250_0050_004_1_0_Ancient_output_alignment.fa"
"65",65,5,50,250,1,0,"Ancient","exp2_00250_0050_005_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_1_0_Ancient/exp2_00250_0050_005_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_1_0_Ancient/exp2_00250_0050_005_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_1_0_Ancient/exp2_00250_0050_005_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_1_0_Ancient/exp2_00250_0050_005_1_0_Ancient_output_alignment.fa"
"66",66,6,50,250,1,0,"Ancient","exp2_00250_0050_006_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_1_0_Ancient/exp2_00250_0050_006_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_1_0_Ancient/exp2_00250_0050_006_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_1_0_Ancient/exp2_00250_0050_006_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_1_0_Ancient/exp2_00250_0050_006_1_0_Ancient_output_alignment.fa"
"67",67,7,50,250,1,0,"Ancient","exp2_00250_0050_007_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_1_0_Ancient/exp2_00250_0050_007_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_1_0_Ancient/exp2_00250_0050_007_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_1_0_Ancient/exp2_00250_0050_007_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_1_0_Ancient/exp2_00250_0050_007_1_0_Ancient_output_alignment.fa"
"68",68,8,50,250,1,0,"Ancient","exp2_00250_0050_008_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_1_0_Ancient/exp2_00250_0050_008_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_1_0_Ancient/exp2_00250_0050_008_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_1_0_Ancient/exp2_00250_0050_008_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_1_0_Ancient/exp2_00250_0050_008_1_0_Ancient_output_alignment.fa"
"69",69,9,50,250,1,0,"Ancient","exp2_00250_0050_009_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_1_0_Ancient/exp2_00250_0050_009_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_1_0_Ancient/exp2_00250_0050_009_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_1_0_Ancient/exp2_00250_0050_009_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_1_0_Ancient/exp2_00250_0050_009_1_0_Ancient_output_alignment.fa"
"70",70,10,50,250,1,0,"Ancient","exp2_00250_0050_010_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_1_0_Ancient/exp2_00250_0050_010_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_1_0_Ancient/exp2_00250_0050_010_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_1_0_Ancient/exp2_00250_0050_010_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_1_0_Ancient/exp2_00250_0050_010_1_0_Ancient_output_alignment.fa"
"71",71,1,100,250,1,0,"Ancient","exp2_00250_0100_001_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_1_0_Ancient/exp2_00250_0100_001_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_1_0_Ancient/exp2_00250_0100_001_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_1_0_Ancient/exp2_00250_0100_001_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_1_0_Ancient/exp2_00250_0100_001_1_0_Ancient_output_alignment.fa"
"72",72,2,100,250,1,0,"Ancient","exp2_00250_0100_002_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_1_0_Ancient/exp2_00250_0100_002_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_1_0_Ancient/exp2_00250_0100_002_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_1_0_Ancient/exp2_00250_0100_002_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_1_0_Ancient/exp2_00250_0100_002_1_0_Ancient_output_alignment.fa"
"73",73,3,100,250,1,0,"Ancient","exp2_00250_0100_003_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_1_0_Ancient/exp2_00250_0100_003_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_1_0_Ancient/exp2_00250_0100_003_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_1_0_Ancient/exp2_00250_0100_003_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_1_0_Ancient/exp2_00250_0100_003_1_0_Ancient_output_alignment.fa"
"74",74,4,100,250,1,0,"Ancient","exp2_00250_0100_004_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_1_0_Ancient/exp2_00250_0100_004_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_1_0_Ancient/exp2_00250_0100_004_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_1_0_Ancient/exp2_00250_0100_004_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_1_0_Ancient/exp2_00250_0100_004_1_0_Ancient_output_alignment.fa"
"75",75,5,100,250,1,0,"Ancient","exp2_00250_0100_005_1_0_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_1_0_Ancient/exp2_00250_0100_005_1_0_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_1_0_Ancient/exp2_00250_0100_005_1_0_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_1_0_Ancient/exp2_00250_0100_005_1_0_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_1_0_Ancient/exp2_00250_0100_005_1_0_Ancient_output_alignment.fa"
